,NOUN,.,NUM,ADJ,VERB,DET,ADP,CONJ,X,ADV,PRT,PRON
uninterested,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doubtingly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.228610906821778e-05,0.0,0.0
foolhardy,0.0,0.0,0.0,2.6085141903171954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strangers,2.3388621435671545e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
forthrightly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.228610906821778e-05,0.0,0.0
surmount,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
destinies,1.1694310717835772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
footstep,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
argonauts,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
indiscreet,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
consequential,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
documentation,1.1694310717835772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
merging,3.898103572611924e-06,0.0,0.0,0.0,1.9906043474798948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transplanted,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
printer's,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
philanthropist,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
colonists',3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moderating,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
colony's,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
militia,4.287913929873117e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
preside,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pre-revolutionary,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
precocity,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pamphlets,3.508293215350732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
two-term,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acumen,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hamilton's,1.1694310717835772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
power-starved,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rotund,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
individualists,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
opinionated,0.0,0.0,0.0,2.6085141903171954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
obstinate,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phrasemaking,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
controversialists,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vitriol,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pens,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dickinson,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piddling,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
castigated,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conway,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gratify,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
burr's,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
actuarial,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
forty-two,0.0,0.0,0.00011941011403665891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mentor,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gridley,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
talleyrand,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legality,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
congress',1.1694310717835772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
forgiving,0.0,0.0,0.0,1.3042570951585977e-05,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vindictive,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
confiscating,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1783,0.0,0.0,0.00017911517105498835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moderation,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refugee,1.1694310717835772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
schaack,1.1694310717835772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exiled,0.0,0.0,0.0,0.0,1.3270695649865965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ex-tory,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
continentally,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.228610906821778e-05,0.0,0.0
super-imposed,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
displacing,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fruition,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
polarizing,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nationalists,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upholding,0.0,0.0,0.0,0.0,2.654139129973193e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hamiltonians,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jeffersonians,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rechartering,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strenuously,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.457221813643556e-05,0.0,0.0
hamiltonian,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
atune,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hamilton-oriented,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
whigs,2.3388621435671545e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jacksonian,0.0,0.0,0.0,2.6085141903171954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1832,0.0,0.0,0.0004179353991283062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nullifiers,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
interposition,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perpetuated,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pandora,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serpent,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wiles,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
erskine,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgians,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
suburbanite,3.898103572611924e-06,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dow-jones,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
urbanization,3.1184828580895395e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sowbelly,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cornbread,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
juleps,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overexploited,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phantom,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
accolades,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eulogize,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
post-bellum,0.0,0.0,0.0,2.6085141903171954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
forsaken,0.0,0.0,0.0,0.0,1.3270695649865965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
white-suited,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
big-daddy,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chanting,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
agrarian,7.796207145223849e-06,0.0,0.0,7.825542570951586e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rankest,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wide-sweeping,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15%,1.9490517863059623e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.1%,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
half-century,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
avalanche,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snowballs,3.898103572611924e-06,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thorp,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yankeefication,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styron,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bankhead,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mcgruder,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buena,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
localisms,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sixty-two,0.0,0.0,0.00011941011403665891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
city-dweller,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capote,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reveling,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gothicism,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unreal,0.0,0.0,0.0,6.521285475792988e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
urbanism,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dreaded,0.0,0.0,0.0,0.0,1.3270695649865965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hypnotically,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.228610906821778e-05,0.0,0.0
testings,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contenting,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crept,0.0,0.0,0.0,0.0,1.3270695649865965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
white-dominated,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sit-ins,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speechlessness,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hindered,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
self-assertion,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
subservience,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amorphously,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.228610906821778e-05,0.0,0.0
socio-political,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
woolly-headed,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mutters,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yassuhs,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sho',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.228610906821778e-05,0.0,0.0
nufs,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blissful,0.0,0.0,0.0,2.6085141903171954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deference,1.1694310717835772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
massuh,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
faulknerian,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lucas,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beauchamps,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vanishing,0.0,0.0,0.0,0.0,1.9906043474798948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
individualized,0.0,0.0,0.0,0.0,3.317673912466492e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glaringly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.228610906821778e-05,0.0,0.0
non-representation,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wheeler's,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rabid,0.0,0.0,0.0,2.6085141903171954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wavers,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disappearance,1.5592414290447698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aristocratic,0.0,0.0,0.0,3.912771285475793e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
languid,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
romanticize,0.0,0.0,0.0,0.0,1.3270695649865965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mitchell's,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tara,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prolonging,0.0,0.0,0.0,0.0,1.3270695649865965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overexploitation,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
romanticizing,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
westbrook,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
regionalism,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miasmal,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
minutely,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.228610906821778e-05,0.0,0.0
autopsied,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fervently,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.228610906821778e-05,0.0,0.0
bemoans,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bewilders,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
befuddles,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yoknapatawpha,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
razorback,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hogs,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
effluvium,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
backwoods-and-sand-hill,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
subhumanity,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disneyland,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
make-believe,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.228610906821778e-05,0.0,0.0
dreiser,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dos,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
passos,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
assailants,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
masterfully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.228610906821778e-05,0.0,0.0
irrevocably,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.457221813643556e-05,0.0,0.0
sartoris,1.1694310717835772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snopes,1.5592414290447698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glimmer,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overpowering,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
choreographer,1.9490517863059623e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
creators,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
self-sufficiency,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cyclorama,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rauschenberg,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neo-dadaist,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cunningham's,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
summerspace,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diaphanous,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dance-theatre,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
masks,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hoops,1.1694310717835772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
metamorphosed,0.0,0.0,0.0,0.0,1.3270695649865965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
loosens,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parasol,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
finial,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
depersonalized,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
accouterments,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
animized,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
choreographers,1.5592414290447698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
olson's,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
projective,0.0,0.0,0.0,2.6085141903171954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disdains,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
syntax,1.5592414290447698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
metre,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
surrealism,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
incongruous,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
energies,4.287913929873117e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brushwork,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attendant,7.796207145223849e-06,0.0,0.0,6.521285475792988e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
urgencies,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ambiguities,2.3388621435671545e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perceptual,0.0,0.0,0.0,9.129799666110184e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
establishes,0.0,0.0,0.0,0.0,2.654139129973193e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rotations,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intensities,1.9490517863059623e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
invert,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oracles,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ching,1.9490517863059623e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
litz,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stipulates,0.0,0.0,0.0,0.0,1.3270695649865965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meditative,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
depiction,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
